"anchor_sid","anchor_paper","anchor_repo","anchor_sim","anchor_is_blueprint_gold","anchor_lean_annotation","k1_total","k1_resolved","k1_annotated_only","k1_matched_only","k1_none","k2_total","k2_resolved","k2_annotated_only","k2_matched_only","k2_none","k1_unformalized_examples"
"e62d655a-90e8-4ae2-a767-ea8cbc96d8f6","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9257456064224243","True","KLDiv_nonneg","4","4","0","0","0","10","8","0","0","2","[]"
"ce405e00-d539-4081-b616-f7ac0e5a1272","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9254711866378784","True","ProbabilityTheory.entropy_le_log_card, ProbabilityTheory.entropy_le_log_card_of_mem","7","7","0","0","0","43","43","0","0","0","[]"
"21f3a427-f67e-490c-87a7-70c17f68eb31","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9253281950950623","True","PFR_projection","3","3","0","0","0","8","8","0","0","0","[]"
"f7544ad3-7504-44d5-ae84-cc2e4d725cbe","Brownian motion project","RemyDegenne/brownian-motion","0.9251954555511475","True","MeasureTheory.tendsto_stoppedValue_discreteApproxSequence","5","4","1","0","0","41","32","0","0","9","[]"
"70eca2d9-ab9b-40dc-b9d9-c599276468d9","Class Field Theory","kbuzzard/ClassFieldTheory","0.9249749779701233","True","Representation.herbrandQuotient, Rep.herbrandQuotient","3","3","0","0","0","18","9","0","0","9","[]"
"5c7f92f0-3097-4fbd-9e40-4fa91e56a1d4","Brownian motion project","RemyDegenne/brownian-motion","0.9243485927581787","True","ProbabilityTheory.hasLaw_brownian_eval","5","5","0","0","0","12","11","0","0","1","[]"
"685abaf8-bf4d-44f5-9711-cce076b222d2","Brownian motion project","RemyDegenne/brownian-motion","0.9239876866340637","True","ProbabilityTheory.IsSquareIntegrable","13","5","0","0","8","46","20","2","0","24","[{""sid"": ""15ed02b5-c00c-475c-894a-76d833fd30ce"", ""ref"": ""2.7.47"", ""label"": ""def:L2M"", ""kind"": ""definition"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsSquareIntegrable, def:quadraticVariation, def:L2Predictable, def:quadraticVariationMeasure} Let $M$ be a square integrable marti""}, {""sid"": ""ccaf287a-d5d3-4bc4-8ac0-cee32b5f2b59"", ""ref"": ""2.7.48"", ""label"": ""lem:sq_norm_elemStochIntegral"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:elemStochIntegral, def:IsSquareIntegrable, def:quadraticVariation, def:L2M} For $V \\in \\mathcal{E}$ and $M \\in \\mathcal{M}^2$, the""}, {""sid"": ""471eca63-c79e-449b-95fd-1a3e65145fc1"", ""ref"": ""2.7.23"", ""label"": ""lem:isSquareIntegrable_elemStochIntegralBilin"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsSquareIntegrable, def:elemStochIntegralBilin} For $V \\in \\mathcal{E}_{T, F}$, $M \\in \\mathcal{M}^2(E)$ and a continuous bilinear""}, {""sid"": ""99606289-aa1a-46b1-a10d-a351cd646dc7"", ""ref"": ""2.7.24"", ""label"": ""lem:inner_elemStochIntegral"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsSquareIntegrable, def:elemStochIntegralBilin, lem:isSquareIntegrable_elemStochIntegralBilin} For $V \\in \\mathcal{E}_{T, \\mathbb{""}, {""sid"": ""863f6d41-9aca-48c2-881e-b0a297d17f80"", ""ref"": ""2.7.15"", ""label"": ""lem:IsSquareIntegrable.sup_eLpNorm_eq_eLpNorm_limitProcess"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsSquareIntegrable, def:limitProcess} For $M$ a square integrable martingale, \\begin{align*} \\sup_{t \\in T} \\Vert M_t \\Vert_{L^2} ""}]"
"d7b64ae3-60ce-4343-8a32-4b0f1e156b92","Fermat's Last Theorem","ImperialCollegeLondon/FLT","0.9238216280937195","True","Topology.IsOpenEmbedding.isHaarMeasure_comap","3","3","0","0","0","6","5","0","0","1","[]"
"ca10a9b5-bc07-44e4-ac75-a8d61b6ebc63","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9235848784446716","True","ProbabilityTheory.mutualInfo_eq_zero","10","10","0","0","0","53","53","0","0","0","[]"
"1a1631f1-f992-4c6b-b33c-8e38fd0d0295","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.923443078994751","True","rhoMinus_of_sum, rhoPlus_of_sum, rho_of_sum","4","4","0","0","0","11","11","0","0","0","[]"
"b15d1b70-b102-487d-b818-9aaa3aadfde0","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9231458902359009","True","weak_PFR","3","3","0","0","0","4","4","0","0","0","[]"
"04ceee02-7044-4d35-89ef-21901251041a","Fermat's Last Theorem for regular primes","leanprover-community/flt-regular","0.92289137840271","False","FltRegular.caseI","4","3","1","0","0","4","2","2","0","0","[]"
"43cb9e8b-a38d-499f-b169-9de77f44310b","Brownian motion project","RemyDegenne/brownian-motion","0.9228872656822205","False","Metric.packingNumber_two_mul_le_externalCoveringNumber","3","3","0","0","0","9","9","0","0","0","[]"
"4218bc32-1125-4b6a-928d-1e0a10f7f5eb","Brownian motion project","RemyDegenne/brownian-motion","0.9226484894752502","False","ProbabilityTheory.ClassD","18","15","0","0","3","76","54","5","0","17","[{""sid"": ""4bbd9413-b979-4d02-b039-74d8e092841b"", ""ref"": ""2.3.65"", ""label"": ""lem:IsLocalMartingale.locally_classD"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalMartingale, def:classD, def:locally} \\notready Every local martingale is locally of class D.""}, {""sid"": ""81e8a575-4c64-4494-8e64-fe1af4104a7f"", ""ref"": ""2.6.42"", ""label"": ""lem:A_uniform_integrable"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:SAM} The sequence $(A^n_{2^n})_{n\\in\\mathbb{N}}$ is uniformly integrable (bounded in $L^1$ norm).""}, {""sid"": ""313f18cb-d1a6-43f3-98e6-7bc0620b5f6d"", ""ref"": ""2.6.68"", ""label"": ""lem:lim_Exp_A_n_tau_is_Exp_A_tau"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""Let $\\tau$ be an $(\\mathcal{F}_t)_{t\\in[0,T]}$ stopping time. We have $\\lim_n\\mathbb{E}[A^n_\\tau]=\\mathbb{E}[A_\\tau]$.""}]"
"a235f18a-d480-4ae8-ad2a-de088f381b35","Brownian motion project","RemyDegenne/brownian-motion","0.922233521938324","False","MeasureTheory.isPavingAnalytic_fst_of_image2_prod_measurableSet_Icc","8","8","0","0","0","19","17","0","0","2","[]"
"59b20933-f998-4a34-828a-33d01061348d","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9218839406967163","False","condRuzsaDist","9","9","0","0","0","59","59","0","0","0","[]"
"8e265ed7-b9c2-4d9c-8407-56404e74f85f","Brownian motion project","RemyDegenne/brownian-motion","0.9213409423828125","False","ProbabilityTheory.Locally.isCadlag","6","6","0","0","0","39","27","6","0","6","[]"
"03500478-3adc-44a9-9236-8bfb59e03ab6","Fermat's Last Theorem","ImperialCollegeLondon/FLT","0.9212348461151123","True","QHat","0","0","0","0","0","0","0","0","0","0","[]"
"6af016c8-1fa5-4704-a02a-7c3197028f9d","Arithmetic Progressions - Almost Periodicity","YaelDillies/apap","0.9211502075195312","False","rudin_exp_ineq","4","3","1","0","0","15","10","4","0","1","[]"
"897ed073-073a-4988-88ec-934acba213ab","Toric varieties","YaelDillies/toric","0.9210317134857178","True","MonoidAlgebra.mapDomainBialgHomMulEquiv, AddMonoidAlgebra.mapDomainBialgHomAddEquiv, commGrpAlg.fullyFaithful, commGrpAlg.instFull, commGrpAlg.instFaithful","4","4","0","0","0","15","11","0","0","4","[]"
"c8f9bb73-7fdc-41bf-97da-41603b43f441","Brownian motion project","RemyDegenne/brownian-motion","0.9199461936950684","True","MeasureTheory.IsPavingAnalytic.isCapacitable","6","6","0","0","0","31","29","0","0","2","[]"
"502f795e-7eb4-4eb3-ab3e-19a2e5fc39ea","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9193959832191467","True","ProbabilityTheory.mutualInfo_comm, ProbabilityTheory.mutualInfo_eq_entropy_sub_condEntropy","13","13","0","0","0","46","46","0","0","0","[]"
"76f1e5cb-d856-41a5-be5c-308b88b9ef77","Brownian motion project","RemyDegenne/brownian-motion","0.9192329049110413","True","MeasureTheory.uniformIntegrable_stoppedValue_discreteApproxSequence","5","5","0","0","0","32","24","1","0","7","[]"
"431d6b3f-6cce-4e44-bf75-e3644754bc80","Toric varieties","YaelDillies/toric","0.919022798538208","False","AlgebraicGeometry.Scheme.SplitTorus, AlgebraicGeometry.Scheme.Diag.canonicallyOver","8","5","0","0","3","19","7","0","0","12","[{""sid"": ""8da7dd4e-cc04-4daf-8e61-649a00436d12"", ""ref"": ""4.3.11"", ""label"": ""1-1-1-group-hom-torus"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-torus} Let $R$ be a domain. Let $T$ be a split torus over $R$. Let $G$ be a diagonalisable group scheme over $R$ and let $\\phi: T \\t""}, {""sid"": ""b0d4c964-2d86-4821-8a48-7e0776c772cd"", ""ref"": ""4.3.12"", ""label"": ""1-1-1-subgroup-torus"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-torus} Let $R$ be a commutative ring of characteristic zero. Let $T$ be a split torus. If $H \\subseteq T$ is a connected closed subg""}, {""sid"": ""775544e0-5881-4998-b058-eadfb59db5af"", ""ref"": ""5.2.4"", ""label"": ""1-1-tor-act-alg"", ""kind"": ""definition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-torus} There is a torus action on the semigroup algebra $\\bbC[M]$: given $t\\in T_N$ and $f\\in \\bbC[M]$ define \\[ t \\cdot f = (p \\map""}]"
"a4a176fd-b5ea-47fe-b08f-47bd229f9492","Brownian motion project","RemyDegenne/brownian-motion","0.91878342628479","True","ProbabilityTheory.SimpleProcess.integral","14","8","0","0","6","26","10","2","0","14","[{""sid"": ""300f4f12-8e5d-44c0-bbea-1e095768fc9a"", ""ref"": ""2.4.12"", ""label"": ""def:elemStochIntegral"", ""kind"": ""definition"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:elemStochIntegralBilin} We call \\emph{scalar elementary stochastic integral} the general elementary stochastic integral of Definit""}, {""sid"": ""471eca63-c79e-449b-95fd-1a3e65145fc1"", ""ref"": ""2.7.23"", ""label"": ""lem:isSquareIntegrable_elemStochIntegralBilin"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsSquareIntegrable, def:elemStochIntegralBilin} For $V \\in \\mathcal{E}_{T, F}$, $M \\in \\mathcal{M}^2(E)$ and a continuous bilinear""}, {""sid"": ""99606289-aa1a-46b1-a10d-a351cd646dc7"", ""ref"": ""2.7.24"", ""label"": ""lem:inner_elemStochIntegral"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsSquareIntegrable, def:elemStochIntegralBilin, lem:isSquareIntegrable_elemStochIntegralBilin} For $V \\in \\mathcal{E}_{T, \\mathbb{""}, {""sid"": ""9be10aff-0e0a-4315-b04f-a38691bee65b"", ""ref"": ""2.4.22"", ""label"": ""lem:tendsto_elemStochIntegral_limitProcess"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:elemStochIntegralBilin, def:limitProcess} For $V$ a simple process and $X$ a stochastic process, $(V \\bullet_B X)_t$ tends to its ""}, {""sid"": ""e21a6aaf-3176-4961-8e6a-c5eedb71b724"", ""ref"": ""2.7.22"", ""label"": ""lem:eLpNorm_elemStochIntegralBilin_le"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsSquareIntegrable, def:elemStochIntegralBilin} For $V \\in \\mathcal{E}_{T, F}$ bounded by a constant $D$, $M \\in \\mathcal{M}^2(E)$""}]"
"50c6fe24-8150-4b95-8ee8-1f42c4717a2a","Brownian motion project","RemyDegenne/brownian-motion","0.9184364080429077","False","IsCompactSystem","17","15","0","0","2","25","24","0","0","1","[{""sid"": ""f33a3718-43cc-4535-96a8-4701eef9be9b"", ""ref"": ""2.2.13"", ""label"": ""lem:IsCompactSystem.pi"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsCompactSystem} The product of a countable family of compact systems is a compact system.""}, {""sid"": ""25aea4af-63a7-434f-8a98-1393b81dee9e"", ""ref"": ""2.2.17"", ""label"": ""lem:IsCompactSystem.countableInfClosure"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsCompactSystem, def:countableInfClosure} If $S$ is a compact system, then $S_\\delta$ is a compact system.""}]"
"97895080-f3e4-45cc-baef-b2c07340a13f","Brownian motion project","RemyDegenne/brownian-motion","0.9183433055877686","True","MeasureTheory.MonotoneClass","4","4","0","0","0","4","4","0","0","0","[]"
"ef636974-ba49-4a4c-8631-a0d8237b7613","Brownian motion project","RemyDegenne/brownian-motion","0.9180467128753662","True","IsCompactSystem.image2_prod","2","2","0","0","0","17","15","0","0","2","[]"
"a69dafc2-9108-4dd2-8a68-38a45ddb1af1","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.91794753074646","False","ProbabilityTheory.condMutualInfo","10","10","0","0","0","49","49","0","0","0","[]"
"1aab8a07-969e-41f9-a19b-718d21ee1ef4","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9178856611251831","True","ProbabilityTheory.condIndep_copies","5","5","0","0","0","31","31","0","0","0","[]"
"f70e8691-7502-49a8-9876-a3262f05f473","Brownian motion project","RemyDegenne/brownian-motion","0.9176310896873474","True","MeasureTheory.DiscreteApproxSequence","8","8","0","0","0","37","28","1","0","8","[]"
"50953fbe-a192-40b8-a848-67c1f86c846a","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9174899458885193","True","ProbabilityTheory.IsUniform.entropy_eq","5","5","0","0","0","34","34","0","0","0","[]"
"fe4938d5-549b-4c78-ab38-c9446fda80c0","Brownian motion project","RemyDegenne/brownian-motion","0.9173730611801147","False","MeasureTheory.Martingale.stoppedValue_min_ae_eq_condExp","6","6","0","0","0","60","43","3","0","14","[]"
"1b20f97d-76bf-48b1-b2ca-de0158729615","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9158556461334229","True","ProbabilityTheory.condMutualInfo_eq, ProbabilityTheory.condMutualInfo_eq'","7","7","0","0","0","37","37","0","0","0","[]"
"5f627c04-076c-424c-b1b1-71be1c223291","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9152312278747559","True","SpherePackingConstant","4","3","0","0","1","14","12","0","0","2","[{""sid"": ""4980a7e8-f09c-47e8-849d-a89699877364"", ""ref"": ""1.15"", ""label"": ""theorem:CE_Main"", ""kind"": ""theorem"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{E8-Lattice,SpherePackingConstant,SpherePacking.density,E8Packing-density,thm:g,thm:Cohn-Elkies-general} All \\emph{periodic} packing $\\""}]"
"b50b2e6c-3ed5-41ef-8c1b-6939a5d82533","Fermat's Last Theorem for regular primes","leanprover-community/flt-regular","0.9149713516235352","False","FltRegular.caseII","1","1","0","0","0","2","1","1","0","0","[]"
"15e5ff81-9b36-4bde-8072-af5590e3902f","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9148581027984619","True","rhoPlus","3","3","0","0","0","8","5","0","0","3","[]"
"7e53e7cf-85aa-4555-8a6e-dc19159242ff","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9146984219551086","True","kaimanovich_vershik","16","16","0","0","0","69","69","0","0","0","[]"
"ae7abef1-cdaf-40d4-9a12-f0701802636d","Gibbs Measures","YaelDillies/gibbs-measure","0.9146316051483154","True","Specification.IsGibbsMeasure","5","4","0","0","1","12","11","0","0","1","[{""sid"": ""20a5021b-8483-4e22-a0d6-6d6a61014276"", ""ref"": ""1.23"", ""label"": ""lem:isssd-gibbs-meas-uniqueness"", ""kind"": ""lemma"", ""src_paper"": ""Gibbs Measures"", ""body_head"": ""\\uses{def:gibbs-meas, def:isssd-spec} There is at most one Gibbs measure specified by $\\ISSSD(\\nu)$.""}]"
"19bfa30e-5706-493f-87fc-72ed19922230","Brownian motion project","RemyDegenne/brownian-motion","0.9144346714019775","True","MeasureTheory.leastGT_lt_iff","3","2","0","0","1","18","8","1","0","9","[{""sid"": ""2556890b-bcdb-475e-afd0-e6f0462d2ceb"", ""ref"": ""2.6.35"", ""label"": ""lem:predictablePart_gt_iff_leastGT_lt"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:predictablePart} Suppose that $X$ is a submartingale and let $T \\ge 1$, $c \\in \\mathbb{R}$. Then $A_T > c \\iff \\tau^T(c) < T$.""}]"
"12b1ba8c-2e0e-4bea-aa2c-e8a475c18095","Brownian motion project","RemyDegenne/brownian-motion","0.9143054485321045","False","ProbabilityTheory.finite_set_bound_of_edist_le","5","5","0","0","0","31","31","0","0","0","[]"
"475e920c-53e6-4728-940e-c1f0814a856f","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9142814874649048","True","torsion_PFR_conjecture_aux","17","17","0","0","0","57","56","0","0","1","[]"
"c50934c3-4629-45f9-8dfd-125a60cb48e4","Brownian motion project","RemyDegenne/brownian-motion","0.913977861404419","False","ProbabilityTheory.HasLocallyIntegrableSup.locally_classDL","8","8","0","0","0","55","40","6","0","9","[]"
"4530ecc7-38fc-446e-889f-9b38d55e35ff","Brownian motion project","RemyDegenne/brownian-motion","0.9139602184295654","False","MeasureTheory.Martingale.submartingale_convex_comp","7","7","0","0","0","67","39","4","0","24","[]"
"02dc9778-9a77-4a22-a8b1-883718cc7a23","Fermat's Last Theorem","ImperialCollegeLondon/FLT","0.9135161638259888","False","IsDedekindDomain.FiniteAdeleRing.baseChangeContinuousAlgEquiv","1","1","0","0","0","1","1","0","0","0","[]"
"73281e8a-0875-4965-a1e2-66b496c639e4","Fermat's Last Theorem for regular primes","leanprover-community/flt-regular","0.9134773015975952","True","eq_pow_prime_of_unit_of_congruent","4","2","1","0","1","7","4","2","0","1","[{""sid"": ""edc7722b-c7ba-4f4d-84d0-8059db73f122"", ""ref"": ""4.9"", ""label"": ""lem:gen_dvd_by_frak_p"", ""kind"": ""lemma"", ""src_paper"": ""Fermat's Last Theorem for regular primes"", ""body_head"": ""Let $p$ be a regular odd prime, $x,y,z,\\epsilon \\in \\mathbb{Z}[\\zeta_p]$, $\\epsilon$ a unit, and $n \\in \\mathbb{Z}_{\\geq 1}$. Assume $x,y,z$""}]"
"0dd60fa8-ffe5-4384-8bb7-bb5c44dd285b","Toric varieties","YaelDillies/toric","0.9133404493331909","True","AlgebraicGeometry.Scheme.Char","6","4","0","0","2","16","7","0","0","9","[{""sid"": ""2182acd8-bcb3-4938-8a07-76ba57073c9c"", ""ref"": ""5.2.2"", ""label"": ""1-1-char-eigenspace"", ""kind"": ""definition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-char} For a finite dimensional representation of a torus $T$ on $W$, the {\\bf character eigenspace} of a character $\\chi \\in X(T)$ i""}, {""sid"": ""e6e83e87-baea-469b-ac5e-b9460730f39b"", ""ref"": ""5.4.1"", ""label"": ""1-1-phiAprime"", ""kind"": ""definition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-char} Let $S$ be a scheme. Let $G$ be an abelian group. Let $s$ be an arbitrary indexing type, and $\\MCA : s \\to G$ an indexed famil""}]"
"5c558702-e450-4403-b873-3ff49cfff098","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9133316874504089","True","SpherePacking.scale_finiteDensity","3","3","0","0","0","6","6","0","0","0","[]"
"ce80ba52-300b-468d-8b81-cd2f892dec2c","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9117136001586914","True","dist_of_X_U_H_le","9","9","0","0","0","50","49","0","0","1","[]"
"10d8a982-9fa1-460f-8ec0-525be6f1400f","Brownian motion project","RemyDegenne/brownian-motion","0.9113967418670654","True","ProbabilityTheory.ElementaryPredictableSet.measurableSet_predictable","3","3","0","0","0","6","6","0","0","0","[]"
"d6e7f63b-2955-4a88-ad73-4eadd14b9c33","Brownian motion project","RemyDegenne/brownian-motion","0.9111641049385071","True","ProbabilityTheory.SimpleProcess.map₂","3","3","0","0","0","23","12","0","0","11","[]"
"a9868ae1-068c-42ae-b891-0f3050ce07ff","Brownian motion project","RemyDegenne/brownian-motion","0.9110283255577087","True","ProbabilityTheory.SimpleProcess.iSup_comap_eq_predictable","3","3","0","0","0","14","10","0","0","4","[]"
"5b8757b6-b1e2-4fc2-ad98-e4af24099d86","Fermat's Last Theorem","ImperialCollegeLondon/FLT","0.9109104871749878","True","AutomorphicForm.GLn.IsSlowlyIncreasing","0","0","0","0","0","0","0","0","0","0","[]"
"33ecf4df-34ec-4e0a-9660-bb4011d1c15a","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9106054306030273","True","second_estimate","9","9","0","0","0","44","44","0","0","0","[]"
"fb5e7628-5fed-4c71-864a-245277133a78","Brownian motion project","RemyDegenne/brownian-motion","0.9103341102600098","True","NNReal.approximable","7","7","0","0","0","36","28","1","0","7","[]"
"0281c954-6eab-4ee3-a22e-229732ea5d82","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9084428548812866","True","LinearProgrammingBound","5","2","0","0","3","15","10","0","0","5","[{""sid"": ""9c3e1d00-af70-42bc-b020-7f53a9aac60f"", ""ref"": ""5.3"", ""label"": ""thm:g"", ""kind"": ""theorem"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{thm:g1} There exists a radial Schwartz function $g:\\mathbb{R}^8\\to\\mathbb{R}$ which satisfies: \\begin{align} g(x)&\\leq 0\\mbox{ for } \\""}, {""sid"": ""7a25480a-157f-4b46-9913-9f14afc88cfa"", ""ref"": ""6.1"", ""label"": ""def:Gamma-1-Action"", ""kind"": ""lemma"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""The modular group $\\Gamma_1:=\\mathrm{SL}_2(\\mathbb{Z})$ acts on $\\mathfrak{H}$ by linear fractional transformations $$\\left(\\begin{smallmatr""}, {""sid"": ""4980a7e8-f09c-47e8-849d-a89699877364"", ""ref"": ""1.15"", ""label"": ""theorem:CE_Main"", ""kind"": ""theorem"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{E8-Lattice,SpherePackingConstant,SpherePacking.density,E8Packing-density,thm:g,thm:Cohn-Elkies-general} All \\emph{periodic} packing $\\""}]"
"2b8ede02-a2eb-4fcd-8160-3d33473dbcea","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9080522060394287","True","rhoPlus_of_subgroup","6","6","0","0","0","15","13","0","0","2","[]"
"055d8b6e-2b3b-4d93-a28f-4bea7a3a72f0","Fermat's Last Theorem","ImperialCollegeLondon/FLT","0.9078718423843384","True","NumberField.InfinitePlace.Completion.finrank_pi_eq_finrank_tensorProduct","1","1","0","0","0","3","3","0","0","0","[]"
"88d22ccc-8bee-4eed-befc-6d36b3432a85","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9069295525550842","True","ProbabilityTheory.IdentDistrib.tau_eq","5","5","0","0","0","29","28","0","0","1","[]"
"f76e207e-8a67-43a9-a6fb-3be3b60ca51d","Brownian motion project","RemyDegenne/brownian-motion","0.9066615104675293","False","ProbabilityTheory.Locally.left_limit","5","5","0","0","0","28","21","6","0","1","[]"
"9680d456-c718-47e4-8c61-34e253574642","Brownian motion project","RemyDegenne/brownian-motion","0.9066495895385742","True","ProbabilityTheory.IsLocalMartingale.isLocalSubmartingale_sq_norm","3","3","0","0","0","25","9","0","0","16","[]"
"069fccc3-b541-4627-bfbb-454d8a7a7be0","Brownian motion project","RemyDegenne/brownian-motion","0.9065799117088318","True","MeasureTheory.Integrable.classDL","6","6","0","0","0","30","28","0","0","2","[]"
"27791515-ef44-445f-88f5-8772b8fe8598","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","0.9063205122947693","True","TileStructure.Forest.local_dens2_tree_bound","1","1","0","0","0","5","5","0","0","0","[]"
"7d69aaed-0f3f-4b4e-aa40-0491a910d760","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","0.9061785936355591","True","Dirichlet_Hilbert_diff","4","4","0","0","0","7","7","0","0","0","[]"
"ec4e9e76-8bca-4467-aa16-02a3641dd584","Brownian motion project","RemyDegenne/brownian-motion","0.906143307685852","False","MeasureTheory.Martingale.uniformIntegrable_stoppedValue","8","8","0","0","0","62","45","3","0","14","[]"
"f6846a62-a883-4c0d-9d95-5fde34f91a57","Class Field Theory","kbuzzard/ClassFieldTheory","0.9059774279594421","True","Rep.herbrandQuotient_ne_zero_of_shortExact₁, Rep.herbrandQuotient_ne_zero_of_shortExact₂, Rep.herbrandQuotient_ne_zero_of_shortExact₃, Rep.herbrandQuotient_eq_of_shortExact","7","2","0","0","5","15","6","0","0","9","[{""sid"": ""4432ee5f-4ef8-482f-8556-5d19edcf150e"", ""ref"": ""113"", ""label"": ""lem:herbrand S-units"", ""kind"": ""corollary"", ""src_paper"": ""Class Field Theory"", ""body_head"": ""\\uses{thm:Dirichlet unit theorem, lem:herbrand ses, lem:herbrand finite, lem:H2 cyclic Z, lem:herbrand log lattice } Let $l/k$ be a cyclic e""}, {""sid"": ""576df586-def9-4de2-a859-0790c9c7fa6d"", ""ref"": ""82"", ""label"": ""lem:herbrand local units"", ""kind"": ""lemma"", ""src_paper"": ""Class Field Theory"", ""body_head"": ""\\uses{lem:serre_cor, lem:herbrand finite, lem:herbrand ses} If $l/k$ is a cyclic extension then $h(l/k, {\\mathcal O}_l^\\times) = 1$.""}, {""sid"": ""b0c4dd4e-6b73-41f0-b0e5-4c83697b2164"", ""ref"": ""83"", ""label"": ""lem:herbrand local l*"", ""kind"": ""lemma"", ""src_paper"": ""Class Field Theory"", ""body_head"": ""\\uses{lem:herbrand local units, eg:herbrand Z, lem:herbrand ses} If $l/k$ is a cyclic extension of local fields then $h(l/k, l^\\times)= [l:k""}, {""sid"": ""6a4d2944-bcc5-47cc-9c22-41257ad85505"", ""ref"": ""114"", ""label"": ""lem:herbrand idele class group"", ""kind"": ""corollary"", ""src_paper"": ""Class Field Theory"", ""body_head"": ""\\uses{lem:herbrand S-units, lem:herbrand S-ideles, lem:herbrand ses } If $l/k$ is cyclic then $h(l/k,\\mathrm{Cl}_l) = [l:k]$.""}, {""sid"": ""d412021a-bcb1-4ba2-80a6-d6718cfc72e3"", ""ref"": ""111"", ""label"": ""lem:herbrand log lattice"", ""kind"": ""lemma"", ""src_paper"": ""Class Field Theory"", ""body_head"": ""\\uses{lem:herbrand L_S, lem:herbrand ses, lem:herbrand finite } Let $l/k$ be cyclic and let $M$ be any Galois-invariant lattice in $V_S$. Th""}]"
