"query_statement_id","candidate_statement_id","q_paper_id","q_paper","q_decl_name","q_module","c_paper_id","c_paper","c_decl_name","c_module","similarity"
"4250c518-4d46-40cc-88ef-0ba8424883db","fc4c852a-54ef-4275-942c-3722452074fa","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","Set.EAnnulus.co_subset_cc","Carleson.ToMathlib.Annulus","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","PeriodicConstant.coordCubeInner_subset_coordCube","SpherePacking.Basic.PeriodicPacking.PeriodicConstant","0.6816992163658142"
"1698f6c3-0606-4804-b9bd-dc162057e712","62f4a7c3-df69-46ee-b721-d13dc8e6e9c4","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","SignExpansion.instIsTransSubset","CombinatorialGames.SignExpansion.Basic","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Relation.trans_of_subrelation","Cslib.Foundations.Data.Relation","0.681698203086853"
"b296c574-8ee3-4ff9-9432-548f6308e0ed","f411d60b-3adf-45cf-a1da-e6f83a55e6ae","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","MeasureTheory.MonotoneClass.ofMeasurableSpace","BrownianMotion.Auxiliary.SetAlgebra","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","MeasureTheory.Measurable.ennreal_induction'","Carleson.ToMathlib.MeasureTheory.Function.SimpleFunc","0.6816930770874023"
"a7b6e79b-c6c2-478a-9934-1a300839d4c0","1c3c38f0-6f3d-455f-a6a1-826725a60aec","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","MeasureTheory.SimpleFunc.nnapprox_le","Carleson.ToMathlib.MeasureTheory.Function.SimpleFunc","64443894-4efc-44d1-a216-a00793d2c46f","gibbs-measure","MeasureTheory.Measure.measurable_setLIntegral","GibbsMeasure.Mathlib.MeasureTheory.Measure.GiryMonad","0.6816921830177307"
"c8385569-3e48-45ee-a69e-ef20543dff63","e4d8e3ca-8ccd-4a73-a1e2-17ab2831d2f8","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","StandardModel.HiggsField.apply_re_smooth","Physlib.Particles.StandardModel.HiggsBoson.Basic","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","CH2.Complex.contDiff_cosh_real","PrimeNumberTheoremAnd.CH2","0.6816921234130859"
"177dd5f3-0e44-4693-89e9-eae5d01a9bac","4f5e15b5-7506-43ad-a537-d573679991dc","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","BKLNW_app.bklnw_eq_A_13","PrimeNumberTheoremAnd.BKLNW_app","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.LaplaceTmp.LaplaceFourierCont.LaplaceBKernelAnalytic.norm_BKernel0_le","SpherePacking.Dim24.MagicFunction.F.Laplace.Fourier.Continuation.BKernelBounds","0.6816899180412292"
"f82cfda9-1799-402e-ab42-29f574ea5439","d169f152-4c6a-4a2c-b169-089a68d2259c","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.AppendixA.norm_missingDeltaTerm_le","SpherePacking.Dim24.Inequalities.AppendixA.BLeadingNumLowerBound.PowerBounds","288cd1da-1ba3-41d4-a6e4-897277d28a20","Sphere-Packing-Lean","MagicFunction.a.IntegralEstimates.I₄.I₄'_bounding_aux_4","SpherePacking.MagicFunction.a.IntegralEstimates.I4","0.6816879510879517"
"57696499-1a35-46e7-8b8b-88935b303292","bf7a9bed-d786-41e7-87f9-a14cd44d3418","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","PureU1.VectorLikeEvenPlane.Pa_zero","Physlib.QFT.QED.AnomalyCancellation.Even.BasisLinear","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","FormalConjecturesForMathlib.Probability.Finset.exists_eq_zero_of_sum_lt_card","FormalConjecturesForMathlib.Probability.FiniteMethod","0.6816840171813965"
"f33dcac1-9df6-454b-8492-197de5154e4f","1096ba9e-46f7-4614-93bc-4f0738e07f10","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.LTS.pairViaLang_append_pairLang","Cslib.Computability.Automata.NA.Pair","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","IGame.WSubposition.trans","CombinatorialGames.Game.IGame","0.6816824078559875"
"42e67703-79bf-41c6-9b36-0479f400f449","5ae13073-5656-43bc-8441-797db7486424","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.psi_majorant_tail_bound27","SpherePacking.Dim24.Inequalities.Ineq2.GeOne.TailNumerics.Majorant","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","FKS2.exp_neg_five_twelfths_mul_le","PrimeNumberTheoremAnd.FKS2","0.6816762089729309"
"247762da-e6cc-4573-a677-91d6c74a1cab","448d11ef-91f0-4d89-b6ed-9a7b7bf394d9","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","IsNonarchimedeanLocalField.pow_sub_pow_mem","ClassFieldTheory.LocalCFT.Teichmuller","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","Valued.WithZeroMulInt.mem_maximalIdeal_pow_valuation","FLT.Mathlib.Topology.Algebra.Valued.WithZeroMulInt","0.6816757321357727"
"dc89261e-e12c-45ef-a9c0-44aa240c40f6","5a15d51b-09a1-464a-b84d-c33c2e7139eb","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","ComputationsInterpolatedExponents.interp_exp_inv_pos","Carleson.ToMathlib.RealInterpolation.InterpolatedExponents","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","ENNReal.toReal_pos_of_one_le","BrownianMotion.Auxiliary.ENNReal","0.6816583275794983"
"b6238191-cb6c-400f-94f0-bd51b02e44c6","68cb9c97-3e3c-40d2-b42a-58128eedce2e","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","one_le_realD","Carleson.DoublingMeasure","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Examples.BKLNW_a2_bounds.a2_300_exp_upper","LeanCert.Examples.BKLNW_a2_bounds","0.6816505193710327"
"dd09627a-b295-4815-ae35-21d32ee4a4ab","07394385-d44a-4e85-8ffb-99826efddc1f","b00fff36-7d34-4eb4-a05a-9ad02fd02c3a","pfr","ProbabilityTheory.Measure.ext_iff_measureReal_singleton_finiteSupport","PFR.ForMathlib.Entropy.Measure","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.FinFun.congrFinFun","Cslib.Foundations.Data.FinFun","0.6816446781158447"
"01c6ba65-aa49-4fd2-8dbf-b7d50b72acdf","0d47dcfb-aefd-457e-aa8c-2ce18e52a320","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","Physlib.RemarkInfo","Physlib.Meta.Remark.Basic","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","Architect.LatexArtifact","Architect.Output","0.6816392540931702"
"ef9626c1-eb93-4b33-8bb5-db999de6584e","a3de4836-9e05-4f83-9160-1c294db83916","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","CyclotomicCharacter_aux","FLT.GaloisRepresentation.Cyclotomic","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","IsNonarchimedeanLocalField.teichmuller'","ClassFieldTheory.LocalCFT.Teichmuller","0.6816371083259583"
"a3de4836-9e05-4f83-9160-1c294db83916","ef9626c1-eb93-4b33-8bb5-db999de6584e","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","IsNonarchimedeanLocalField.teichmuller'","ClassFieldTheory.LocalCFT.Teichmuller","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","CyclotomicCharacter_aux","FLT.GaloisRepresentation.Cyclotomic","0.6816371083259583"
"8614ce5b-dc56-4887-b1a5-2b9c25074582","c3d6075d-abb3-48bd-93df-74bd3d17f8f4","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","QuantumMechanics.OneDimension.momentumOperator","Physlib.QuantumMechanics.OneDimension.Operators.Momentum","288cd1da-1ba3-41d4-a6e4-897277d28a20","Sphere-Packing-Lean","MagicFunction.b.ComplexIntegrands.Ψ₁'","SpherePacking.MagicFunction.b.Basic","0.681634783744812"
"dd783fc7-56d6-4649-996a-e5c9cdf4e528","daf40772-d6a5-4738-b754-c48d4b2e93a4","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.AppendixA.Bleading_trunc_c0Q","SpherePacking.Dim24.Inequalities.AppendixA.BLeadingTruncBounds","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Tactic.Auto.multivariateBoundCore.extractRatBound","LeanCert.Tactic.IntervalAuto.Multivariate","0.6816328167915344"
"19ae69d6-e238-4ec4-97f4-6f52c203a5bb","f6c408a2-30d2-42a1-a222-52e2e273a1f7","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","LGame.instNeg","CombinatorialGames.Game.Loopy.Basic","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","Loop.Neg","SphereEversion.Loops.Basic","0.6816221475601196"
"117e5f45-fa71-4f75-a465-3e8faeb2e338","0f8787bc-f1de-4464-86ef-27a90445b020","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","enorm_Ks_le","Carleson.Psi","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","R_locally_bounded","PrimeNumberTheoremAnd.Consequences","0.6816064715385437"
"f5fe2b6c-6b06-45b7-8ed3-06884ced6c76","bc2f2795-c88d-4b06-9937-425ebd1f5a9e","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","IndexNotation.OverColor.lift","Physlib.Relativity.Tensors.Color.Lift","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Rep.ind₁'","ClassFieldTheory.Cohomology.IndCoind.Finite","0.6815866231918335"
"a467c13e-253e-4f6f-b10e-a91ac30e8613","8cd7e115-d90d-4885-864e-08cf2fb4a4c7","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","isTorsion_additive","ClassFieldTheory.Mathlib.GroupTheory.Torsion","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","MulAction.FixedPoints.addMonoid","FLT.Mathlib.Algebra.FixedPoints.Basic","0.6815729141235352"
"b2ad481b-b202-45e0-89d0-af4b9c3d932c","073c1f60-43a6-41b8-9712-c8f5260ff516","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","Electromagnetism.ElectromagneticPotential.electricField_apply_contDiff_space","Physlib.Electromagnetism.Kinematics.ElectricField","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","contDiff_nat_succ_iff_contDiff_one_iteratedDeriv","Mathlib.Analysis.Calculus.IteratedDeriv.Defs","0.681570827960968"
"56c212da-4178-44c5-b48b-1ecb4bf51299","af7438c4-1fd1-479a-96e3-a300a6a0760c","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.AppendixA.VarphiLeOne.headS_eq_exactTrunc","SpherePacking.Dim24.Inequalities.AppendixA.VarphiLeOneNumLowerBound.HeadIdentification","288cd1da-1ba3-41d4-a6e4-897277d28a20","Sphere-Packing-Lean","ψS'_comp_z₂'_eq_ψS_comp_z₂'_of_mem","SpherePacking.MagicFunction.b.psi","0.6815654039382935"
"c101d582-990a-4b69-a609-42208c62c780","1344f7e3-1d9a-45df-9fe5-7eeeaf013475","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","Set.EAnnulus.measurableSet_ci","Carleson.ToMathlib.Annulus","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","Measurable.of_edist_eq_zero","BrownianMotion.Continuity.KolmogorovChentsov","0.6815605163574219"
"b2b0afa3-fd98-4b89-855c-c74583f9e155","a9944cee-4976-403b-814d-f22767c65ac6","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","AlgEquiv.piCongrFiberwise","FLT.Mathlib.Algebra.Algebra.Pi","1e8155c9-e1a0-4960-a516-e1294d60abfa","toric","CommHopfAlgCat.ofIso","Toric.Mathlib.Algebra.Category.CommHopfAlgCat","0.6815515160560608"
"a3c1e91c-ae11-42b2-8ac4-44dbc023a96e","96519930-aca3-4e23-9dba-baf7533c9489","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","IndexNotation.OverColor.Hom.toEquiv_comp_apply","Physlib.Relativity.Tensors.Color.Basic","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","EquivariantEquiv.equivariantMap_toFun","SphereEversion.ToMathlib.Equivariant","0.681549072265625"
"4eda80cf-80dc-4139-ab48-8cd74cd75caf","734bac62-599d-4519-938d-a3b29163da56","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.FreeM.StateF","Cslib.Foundations.Control.Monad.Free.Effects","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","Architect.CollectUsed.M","Architect.CollectUsed","0.6815460920333862"
"ddb337f2-e259-4d07-a9d4-37c1f2e60ee5","0559b56e-8776-422d-93a7-31dd1cea5697","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","Nimber.oeval_le_oeval","CombinatorialGames.Nimber.SimplestExtension.Polynomial","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.AppendixA.eval₂_polyOfCoeffs_nonpos_of_forall_coeff_nonpos","SpherePacking.Dim24.Inequalities.AppendixA.PolyOfCoeffsLemmas","0.6815410852432251"
"c6329ae7-8e9e-48c3-b265-c4b7c40ecb3f","9337a58f-f9e6-42e5-a8df-507c5d520801","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Engine.TaylorModel.tmTanh","LeanCert.Engine.TaylorModel.Hyperbolic","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","deriv_tanh","Physlib.Mathematics.Trigonometry.Tanh","0.681538462638855"
"10f355a0-b043-413f-bef4-19d908280f0e","868d6a1f-34ef-404e-aa85-9100dfa020ff","33156af5-a867-45ed-8058-6111475f19f8","flt-regular","unit_to_U_map","FltRegular.NumberTheory.Hilbert92","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","IsNonarchimedeanLocalField.val_repUnitsInteger_ρ_apply_apply_coe","ClassFieldTheory.IsNonarchimedeanLocalField.ValuationExactSequence","0.6815336346626282"
"257c380b-0be9-421a-bccc-f2b106615657","21816a85-2a42-4fde-b969-f69413605c11","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","IGame.fits_neg_iff","CombinatorialGames.Surreal.Basic","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.CLL.PhaseSpace.Fact.neg_le_neg_iff","Cslib.Logics.LinearLogic.CLL.PhaseSemantics.Basic","0.6815292239189148"
"a09a6d8a-9573-48ef-af94-733ae947a517","9ea69772-9dde-4daf-803a-916293add7d2","aa760b0f-11f1-4b5d-b50b-522e82b357df","add-combi","Finset.mulEnergy'_eq_sum_sq'","AddCombi.Mathlib.Combinatorics.Additive.Energy","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","Finset.card_mul_card_eq_mulStab_card_mul_coe","MiscYD.AddCombi.Kneser.MulStab","0.6815277338027954"
"ffa1e75e-08df-46cf-a9ba-ca7198b77fcc","8bbe72b2-77ba-459e-b7f7-47a185160d30","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","C_control_approximation_effect_eq","Carleson.Classical.ControlApproximationEffect","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","MagicFunction.g.CohnElkies.IntegralReps.exists_Delta_sub_q_bound","SpherePacking.Dim8.MagicFunction.g.CohnElkies.AnotherIntegral.A.Cancellation.ImagAxis","0.6815270185470581"
"a32c3c80-893e-45ed-ada1-403b98776c5b","b162e7d3-8d52-4ba4-ab55-27a178395ec0","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.ZerosAux.coeff_two_mul_nat","SpherePacking.Dim24.MagicFunction.A.Zeros.ContourIdentities","288cd1da-1ba3-41d4-a6e4-897277d28a20","Sphere-Packing-Lean","MagicFunction.a.ComplexIntegrands.Φ₂'_def","SpherePacking.MagicFunction.a.Basic","0.6815194487571716"
"efb73b3a-04c9-4c30-a0ba-8e79d9f32496","d4eb1a05-59b1-4dfa-a5f0-3cc5a3dff44b","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","ArithmeticFunction.sum_moebius_pmul_eq_prod_one_sub","PrimeNumberTheoremAnd.IwaniecKowalskiCh1","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","Nat.prod_primeFactors_factorization_apply","FormalConjecturesForMathlib.Data.Nat.Factorization.Basic","0.6815181374549866"
"34487384-d72a-4c18-bc74-ea90cb74092b","a1e2e972-3e32-45b1-ab73-8f7c17e4d160","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","Finset.posDiffs_empty","MiscYD.SetFamily.PosDiffs","aa760b0f-11f1-4b5d-b50b-522e82b357df","add-combi","Finset.mulEnergy'_empty_right","AddCombi.Mathlib.Combinatorics.Additive.Energy","0.6815096139907837"
"2d76e971-43bc-4e6e-8b01-f1aa804c6205","bcd7f2fe-5b6b-484d-bb15-325cc10ddce1","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","modulationOperator","Carleson.Classical.HilbertStrongType","288cd1da-1ba3-41d4-a6e4-897277d28a20","Sphere-Packing-Lean","MagicFunction.b.ComplexIntegrands.Ψ₄'_def","SpherePacking.MagicFunction.b.Basic","0.6815060973167419"
"dc9a86c8-5ab6-4ca2-a801-7ea3b97ea80e","63054e60-23e5-4aa2-a508-70fc8d12484c","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","Nimber.Lex.exists_lt_linear","CombinatorialGames.Nimber.SimplestExtension.Polynomial","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.AppendixA.eval₂_polyOfCoeffs_ge_sub_absBound","SpherePacking.Dim24.Inequalities.AppendixA.PolyOfCoeffsLemmas","0.6814972162246704"
"1d38579b-47d0-45bd-8e40-2d77453e7586","56fceded-5495-4580-b81a-c1e65ff9db09","7af9d36c-ffe1-4d1b-aab1-3fe5726a1c94","PersistentDecomp","Dual.DirectSumDecomposition.RefinementMapLE","PersistentDecomp.DirectSumDecompositionDual","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Subrepresentation.inclusion_toFun_coe","ClassFieldTheory.Cohomology.Subrep.Basic","0.6814942955970764"
"f6bf8b42-e91b-4d02-81b0-6a55fd080915","604b03ee-819a-478e-9825-2edfb104d2fc","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","IsNonarchimedeanLocalField.unique_isNonarchimedeanLocalField","ClassFieldTheory.IsNonarchimedeanLocalField.Basic","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","NumberField.InfinitePlace.Completion.instLiesOverRealValAbsoluteValueExistsRingHomComplexEqPlaceComapAlgebraMap_fLT","FLT.NumberField.Completion.Infinite","0.6814932823181152"
"167f6561-8d08-459d-9b07-c5e0c7b1a551","1ca08c12-c777-4b34-8bf0-c4cfbd92d8b5","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","CanonicalEnsemble.nsmul_succ","Physlib.StatisticalMechanics.CanonicalEnsemble.Basic","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","Finset.mulImpact_singleton","MiscYD.AddCombi.Impact","0.681489884853363"
"d9005289-64a7-46d7-9c8c-28178ffb6e41","e367f674-92d5-4c5f-bd65-e18730b957aa","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","InfiniteGalois.evalAlgHom_bijective","FLT.Deformations.RepresentationTheory.Etale","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Rep.iso_ind₁","ClassFieldTheory.Cohomology.IndCoind.Finite","0.681480348110199"
"796d89fd-2b1e-40f4-b291-ae39828404e9","b176b9c8-8942-4c60-99ed-7e5a9629d84f","7af9d36c-ffe1-4d1b-aab1-3fe5726a1c94","PersistentDecomp","IntervalModuleMorphism_comp","PersistentDecomp.BumpFunctor","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Subrepresentation.toRepInclusion_comp_subtype_apply","ClassFieldTheory.Cohomology.Subrep.Basic","0.681466281414032"
"95a57d05-de7e-4067-955c-8a5ae87761e4","d1ae2afc-d111-49c2-a20f-4bce65fd7f6f","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Relation.RelatesInSteps.refl","Cslib.Foundations.Data.RelatesInSteps","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","IGame.WSubposition.refl","CombinatorialGames.Game.IGame","0.6814425587654114"
"32d6a294-a424-40e6-8e2c-469263db3e8b","445a61a2-9134-465c-ac5f-c7a44284c0b3","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.ωSequence.take_extract","Cslib.Foundations.Data.OmegaSequence.Init","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.CertificateZV.coeffZV_trunc","SpherePacking.Dim24.Inequalities.Certificate.ZVArith","0.6814338564872742"
"d376e2ca-226c-465a-8701-83a4545af576","d93beec0-57cd-42fb-bba9-3ca1e75b5d95","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.Uniqueness.BS81.Thm14.AdditionTheorem.fderivEvalPoly24","SpherePacking.Dim24.Uniqueness.BS81.Thm14.Design.MvPolyEval24Deriv","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","fderiv_wrt_prod","Physlib.Mathematics.FDerivCurry","0.6814258098602295"
"da4cfe45-570c-4e0e-9df9-015797e19a16","1c3c38f0-6f3d-455f-a6a1-826725a60aec","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","integral_isDimensionallyCorrect","Physlib.Units.Integral","64443894-4efc-44d1-a216-a00793d2c46f","gibbs-measure","MeasureTheory.Measure.measurable_setLIntegral","GibbsMeasure.Mathlib.MeasureTheory.Measure.GiryMonad","0.6814245581626892"
"096ce0ec-6e06-4a4b-afc5-3c3fec6b3cfe","f1ef2ae0-4fe1-4ef1-b297-7f512ce87179","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","ordConnected_C","Carleson.Discrete.ForestUnion","7af9d36c-ffe1-4d1b-aab1-3fe5726a1c94","PersistentDecomp","Interval.ordConnected","PersistentDecomp.Mathlib.Order.Interval.Basic","0.6814124584197998"
"afc1bbb9-b017-44ac-9e62-1d3bc451a936","073c1f60-43a6-41b8-9712-c8f5260ff516","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","OpenSmoothEmbedding.contMDiff_update","SphereEversion.Global.SmoothEmbedding","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","contDiff_nat_succ_iff_contDiff_one_iteratedDeriv","Mathlib.Analysis.Calculus.IteratedDeriv.Defs","0.681408703327179"
"d1c7d0a4-0f53-411b-a043-39fda942d042","32499edd-293d-4792-b345-461c00b32a7e","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","TensorSpecies.Tensor.ofComponents","Physlib.Relativity.Tensors.Basic","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","LinearEquiv.chooseBasis_piScalarRight","FLT.Mathlib.LinearAlgebra.TensorProduct.FiniteFree","0.6814063191413879"
"4708d81b-03b7-46d9-b547-ce05d6671367","d1ae2afc-d111-49c2-a20f-4bce65fd7f6f","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.LTS.CanReach.refl","Cslib.Foundations.Semantics.LTS.Basic","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","IGame.WSubposition.refl","CombinatorialGames.Game.IGame","0.6813961267471313"
"912077bf-3081-4de3-9bf0-f0545f230600","ed9559d3-71cf-4ad9-b71e-77fea1c68371","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Engine.generic_contraction_absurd_hi","LeanCert.Engine.RootFinding.MVTBounds","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","Nimber.IsField.sqrt_lt","CombinatorialGames.Nimber.SimplestExtension.Algebraic","0.6813914179801941"
"323fbf53-e14d-4d56-a251-f00189a43e73","756e92e4-e107-44bd-95dc-a736d71f5cc6","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","KroneckerDelta.eq_one_of_same","Physlib.Mathematics.KroneckerDelta","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","SelbergSieve.delta","PrimeNumberTheoremAnd.Mathlib.NumberTheory.Sieve.Basic","0.6813825368881226"
"0b26f826-9a69-43bc-aa49-f016238e25c2","a313cf1f-80b4-4120-a9e6-249a43be8f68","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","Pi.semialgHomPi_apply","FLT.Mathlib.Algebra.Algebra.Pi","1e8155c9-e1a0-4960-a516-e1294d60abfa","toric","AlgHom.comp_convMul_distrib","Toric.Mathlib.RingTheory.Bialgebra.Convolution","0.6813726425170898"
"0b1ded1d-be61-44a6-a500-13079cda9c38","03a776a1-74d6-41fa-ada7-557d0331b57d","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","HasBoundedCoveringNumber.subset","BrownianMotion.Continuity.HasBoundedInternalCoveringNumber","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","IsNIPWith.anti","MiscYD.Mathlib.Combinatorics.SetFamily.Shatter","0.6813684105873108"
"8ad293db-bdee-4221-921b-8bbe43c72f94","9d798b7e-b2f1-45ad-acf0-d9e84549d9db","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","ContinuousMulEquiv.restrictedProductCongrRight","FLT.Mathlib.Topology.Algebra.RestrictedProduct.TopologicalSpace","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","instContinuousMulSubtypeMem_classFieldTheory","ClassFieldTheory.Mathlib.Topology.Algebra.Monoid","0.6813642382621765"
"7cedd854-33a5-4f9d-9fb3-8f34dca9ea29","e4d8e3ca-8ccd-4a73-a1e2-17ab2831d2f8","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","ClassicalMechanics.HarmonicOscillator.hamiltonian_contDiff","Physlib.ClassicalMechanics.HarmonicOscillator.Basic","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","CH2.Complex.contDiff_cosh_real","PrimeNumberTheoremAnd.CH2","0.6813617944717407"
"14ab1402-8c29-4bd0-bbe9-d1c43855bb88","cd75c730-08ba-414d-9c19-6f23edabb736","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","FKS2.hasDerivAt_Li","PrimeNumberTheoremAnd.FKS2","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","CanonicalEnsemble.hasDerivWithinAt_log_comp'","Physlib.StatisticalMechanics.CanonicalEnsemble.Lemmas","0.6813560724258423"
"088d64a3-6a81-4d4e-9944-8819d605958f","8ca03d7d-da2d-45c3-bc04-3d08a58cc254","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","InverseLimit.natCast_def","FLT.Deformations.Algebra.InverseLimit.Basic","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","range_eq_span","ClassFieldTheory.Mathlib.RepresentationTheory.Rep","0.6813511848449707"
